"","stool.day6.R1_count","stool.day3.R3_count","stool.day6.R8_count","stool.day28.R8_count","stool.day3.R7_count","stool.day3.R2_count","stool.day28.R4_count","stool.day28.R2_count","stool.day6.R4_count","stool.day0.R6_count","stool.day0.R8_count","stool.day6.R5_count","stool.day0.R2_count","stool.day14.R5_count","stool.day6.R7_count","stool.day14.R3_count","stool.day28.R3_count","stool.day0.R4_count","stool.day3.R8_count","stool.day14.R6_count","stool.day28.R6_count","stool.day6.R2_count","stool.day14.R2_count","stool.day14.R1_count","stool.day3.R1_count","stool.day14.R8_count","stool.day0.R5_count","stool.day3.R5_count","stool.day14.R4_count","stool.day28.R1_count","stool.day0.R3_count","stool.day6.R6_count","stool.day3.R6_count","stool.day0.R1_count","stool.day0.R7_count","stool.day28.R7_count","stool.day14.R7_count","stool.day3.R4_count","stool.day6.R3_count","stool.day28.R5_count"
"Bacillus_sp._KR-8104",3.46721105710776e-05,1.54241585918031e-05,0,0,3.96566679840471e-05,2.33656322184199e-05,2.41866942641626e-05,7.38858151822615e-06,2.18145806245632e-05,1.23024123922914e-05,3.8534213307655e-05,6.7990997175409e-06,3.03908767113175e-05,1.492748623784e-05,2.17180517774229e-05,2.89692774505716e-05,1.55438806247743e-05,1.74760281286151e-05,2.98091121782489e-05,0,1.0698860805323e-05,2.0017377846542e-05,0,0,6.78408885046712e-06,0,2.05826584264867e-05,0,1.37098312618305e-05,0,2.55898843295861e-05,0,5.48168840960179e-06,1.73874764046744e-05,1.37911980983584e-05,1.60547388337902e-05,8.86852814295465e-06,4.37720417808644e-05,2.6677323592589e-05,3.47588563057663e-05
"Mycobacterium_sp._MCS",0.000271482070696622,0.00026692032810422,0.000290240306824895,0.000337705256688612,0.000236080121519239,0.000250519182140008,0.000188586160046193,0.00022480772542231,0.000269405551496883,0.000216947776094272,0.00023303571764825,0.000190104558107719,0.000215573331373476,0.000226497574482006,0.000271227497979677,0.000224000997693296,0.000378340266350961,0.000343218771642338,0.000243654522402597,0.000202634581336019,0.000318515153318534,0.000307654108543336,0.000319325506575686,0.000268124639987497,0.000284864099142019,0.000137842390677899,0.000272175536008286,0.000175866844517285,0.00025295060689192,0.000107416877780252,0.000227375352737711,0.000254821457444492,0.00020960008228355,0.000269102864792848,0.000235075667869778,0.000310196261484381,0.000165855684813556,0.000195176565126477,0.000248707959030487,0.00025566016297718
"Synechococcus_elongatus",0.00116463401141907,0.00122928548947124,0.00114350810772006,0.00123457619812015,0.00116260133502851,0.00124228849946511,0.00125429422161295,0.00115061626919082,0.00117254849168599,0.00125777051329198,0.00116970085636566,0.00117842322566317,0.00115873952083876,0.00122932187713539,0.00122374940346598,0.0011136480460359,0.00121367050933719,0.00132447110446829,0.00115398206897529,0.00115265110138361,0.00117224972087829,0.00120922624501101,0.00107640403769048,0.00111717043407977,0.00116619246042875,0.00126614413670473,0.00140786657422796,0.00114883594449511,0.00123726834483074,0.00117387742099433,0.00123687741451022,0.00120785560735752,0.00114409206466641,0.00120083772707339,0.00120602093733121,0.00109189086155115,0.00127709643935006,0.00119577564197106,0.001169212782813,0.00113946063063997
"Desulfotalea_psychrophila",0.00122654796593328,0.00120808418760288,0.00143504081374902,0.00131859570695627,0.00126348623581401,0.00130420248700639,0.00133408334118526,0.00134275652955352,0.00125299903475499,0.00124227575689936,0.00125583066188469,0.00130060256750351,0.00126775813287026,0.00120533257556406,0.00135122353421577,0.00115531886074248,0.000817606471193596,0.00120611032990414,0.00126692542932215,0.00120955966286781,0.00122681489400053,0.00129971078772059,0.00108676773412972,0.00117876305066741,0.00121064464251335,0.0011172531702175,0.00122825555508494,0.00123478161728749,0.0010894680866274,0.00125396629610052,0.00128423029975968,0.0012455093176627,0.00122856423995682,0.00121102810178979,0.00124919572019781,0.00113597351741958,0.00085894585525243,0.00127293653883566,0.00124651635653909,0.00128311090427483
"Coprothermobacter_proteolyticus",0.00074938740299104,0.000943555161981386,0.000746451240040567,0.000415928936053606,0.000621558161369492,0.000627383699156034,0.000930293365304018,0.00043312740054707,0.000670812464597724,0.000706949542359917,0.000606338886391351,0.00066348095730081,0.000738423390341942,0.000378615209202588,0.000884388184318346,0.00085410261740185,4.53279211893595e-05,0.000612020522857285,0.000683190580461498,0.000311947885644947,0.000422908568258425,0.000831265785409881,0.00044316273682994,0.000598355806722199,0.000917179243010576,0.000343568845694611,0.000563928583474635,0.000764591169366604,0.000747653638595725,0.000309053896800768,0.000641592999186146,0.000725051508945752,0.000670563187526447,0.000681152045876689,0.00079125445205117,0.000230461500891832,0.000346607890081064,0.000649058655084641,0.000810202461781233,0.000647809905944504
"Bartonella_alsatica",5.98775375777267e-06,0,8.89741327421392e-06,2.26953332349136e-05,1.36496168890861e-05,0,4.1479662979806e-05,1.46594604662809e-05,0,1.23024123922914e-05,5.74176211299945e-06,0,6.26179018288438e-06,0,2.17180517774229e-05,1.18411775723905e-05,0,0,0,6.71487666368716e-06,5.38537229595693e-06,0,0,3.91918001783643e-05,0,0,0,7.46724603686845e-06,0,0,0,5.58438895059977e-06,1.62234168518901e-05,1.73874764046744e-05,0,8.10023292938514e-06,1.75816890058304e-05,0,0,1.33931062843508e-05
"Haemophilus_haemolyticus",0.000418045506229103,0.000433750691345173,0.000256801669799115,0.00023151489716153,0.000468145756385556,0.000492611974679626,0.000272455903344265,0.000326405153666569,0.000547412428098818,0.000628298473451282,0.000636075841240872,0.000363660444442981,0.000559539021221206,0.000365558938890095,0.000359826890714582,0.000247306735231755,2.31482082279813e-05,0.000573788347792421,0.000592326445937214,0.000481734394358378,0.000213160932554724,0.000436847679025808,0.000154344113368154,0.000305567955327352,0.000398081458751835,0.000254499122462461,0.000525040981670231,0.000272737111238634,0.000304618622492699,0.00024594582207744,0.000639580372769102,0.000285691730778246,0.000475241727938028,0.000571632378826914,0.000567383950490183,0.00021565356429631,0.000178514653658709,0.000820975191455283,0.000484588466616701,0.000250856908157877
"Pediococcus_inopinatus",0.000207960576613608,0.000217576899213209,0.000117381737399711,0.000738929169093932,0.000220169277321068,0.00019192640680617,0.000372638538861572,0.000896959622767379,0.000257933873981973,0.000140900465012293,0.000245615779909656,0.000297756813262425,0.00036117816022175,0.000790710078428777,0.000225555556635153,0.000698719091477226,0.00168823151777355,0.000284262881231829,0.000144225775078743,0.00114461290044778,0.000784180262519291,0.000123127440208804,0.00103593320945095,0.00113944676809599,0.000188780543074721,0.00106235234670976,0.000249912335645778,0.000260773215612668,0.000445480383143422,0.000768777287902282,0.00029477222764304,0.00029633623345429,0.000357523924097411,0.00043394211073558,0.000222912021381768,0.00112133076253664,0.00098726025802869,0.000279413208104536,0.000178539259580657,0.000753527832448356
"Bacillus_sp._R",1.77052390100605e-05,6.54554342727138e-05,1.76155863486766e-05,3.89455028927903e-05,3.96566679840471e-05,7.14027582220002e-05,2.41866942641626e-05,7.38858151822615e-06,3.74163315504269e-05,2.42407187383128e-05,3.32553928485381e-05,6.93907161625586e-05,2.44909324274054e-05,7.5269221717915e-06,1.46005804205314e-05,1.18411775723905e-05,0,1.74760281286151e-05,3.5516587265977e-05,6.71487666368716e-06,1.59423592832772e-05,3.91035008572943e-05,0,0,5.13834944925352e-05,2.18632731736725e-05,3.37492604867494e-05,4.96767350882016e-05,3.55230923111329e-05,0,2.55898843295861e-05,7.17079336991248e-05,3.18107293677308e-05,1.16759469376356e-05,2.71421006388158e-05,8.10023292938514e-06,0,3.78020652875523e-05,5.1646661195251e-05,3.05765553533137e-05
"Burkholderia_vietnamiensis",0.000839907412390928,0.00078025412844491,0.00083456508575155,0.00124488711911491,0.000829699531570002,0.000909790935535212,0.000965148990522173,0.00106237562367405,0.000873259446553544,0.000792483503381995,0.000839751968475025,0.000928523368475365,0.000835570136240632,0.00138176252299345,0.000771155407910327,0.00108137271993254,0.0014015259197349,0.000941774797798986,0.00075927246253293,0.00155980146137037,0.00112601888163085,0.000774278363975087,0.00111944456613876,0.00106984239828017,0.000822790959734475,0.00116993364800257,0.000857191987084793,0.000736931587937765,0.000901435109370381,0.00113359581950404,0.000834596004732921,0.000827180726482844,0.000800961517826882,0.000786919705156365,0.000902039138746854,0.00136568552095567,0.00125247209052181,0.000831214298543872,0.000868593932507063,0.000983051571912366
"Leptolyngbya_boryana",8.66057098459307e-05,5.17405187978196e-05,9.63152538554553e-05,5.7900137419048e-06,6.41117535867456e-05,0.000123185925335363,1.82654607180179e-05,7.38858151822615e-06,0.00012401655957472,7.91457673767533e-05,4.88837002618548e-05,8.64978262766153e-05,0.000100214784791748,3.64117513974973e-05,8.70480467058606e-05,2.89692774505716e-05,4.53279211893595e-05,6.56775381264258e-05,6.81699695710187e-05,0,1.59423592832772e-05,5.13515687610192e-05,2.55525415534897e-05,1.01288844908458e-05,8.61129756034674e-05,3.23898792658689e-05,7.08766148098638e-05,2.91028488444653e-05,5.21217828354933e-05,0,9.43981885695999e-05,7.63574935666205e-05,7.06158511591484e-05,9.4448827835088e-05,4.00799536214027e-05,1.60547388337902e-05,0,8.85969364962206e-05,0.000105762769556318,3.47588563057663e-05
"Yersinia_phage_L-413C",1.77052390100605e-05,2.29350722995133e-05,8.89741327421392e-06,0,4.59085650126492e-05,8.13332403692248e-05,0,0,3.22842215249406e-05,3.00799450412743e-05,5.74176211299945e-06,3.29547819243156e-05,2.44909324274054e-05,0,1.46005804205314e-05,5.07201638798977e-05,0,2.87096279108067e-05,3.5516587265977e-05,0,0,5.73411790503137e-05,0,0,6.32879036462406e-05,0,6.97690660232459e-06,1.48038454497659e-05,7.19077218021848e-05,0,8.6984310367376e-06,5.58438895059977e-06,2.66825578886669e-05,5.52182430361714e-05,6.95244347892735e-06,0,0,7.23652671395225e-05,2.14857980561001e-05,0
"Clostridium_cochlearium",8.66057098459307e-05,0.000122306789278537,0.00023122911539828,0.000154336436912005,0.00011432213624932,0.000105126064535936,5.81086192747473e-05,3.58019509692824e-05,7.62266277116153e-05,0.000104028585591355,9.6897902875553e-05,0.000215585170262401,1.85045047869091e-05,0.000188580682523128,0.000159335978441415,3.45191208473735e-05,0,5.54650830405028e-05,8.35603145994402e-05,7.45363959950864e-05,0.000342158287231741,0.000123127440208804,4.97351804090303e-05,9.21402887859792e-05,9.70686468712996e-05,0.000225703710030358,5.88723748630863e-05,0.000128734892818603,8.33068834493773e-05,0,7.26502589567256e-05,0.000136211525689098,0.000114335991364953,5.00298452039311e-05,4.00799536214027e-05,0.000263198801809396,0,6.11698266882258e-05,0.00013417854512765,5.89690156495599e-05
"Chlorobium_phaeobacteroides",0.00208041712126145,0.00206897376808215,0.00183971389263535,0.00200157317517315,0.00200087981171117,0.00205400648448433,0.00187993076529892,0.00215120744340119,0.00199283185954595,0.00204533131655546,0.00202084971627999,0.00200287888997454,0.00211591134444729,0.00215940752965288,0.00185344756374947,0.001937917936736,0.00248144953901531,0.00201285724468076,0.00200861626991977,0.00205568660649347,0.00198654595228523,0.00201380692467913,0.00216014588378188,0.00205215037710568,0.00198828575973511,0.00189056360276503,0.00208091166168944,0.00187527474296514,0.00188095346168397,0.0021609962713259,0.00220122155447084,0.00187546389925323,0.00197824872135121,0.00203379276117546,0.0020277800639699,0.00205631614571042,0.00194219740448269,0.0020872601055133,0.00204004794315562,0.00187513614668041
"Nostoc_commune",5.62472253393253e-05,8.52465311108084e-05,8.16787666991238e-05,2.81823189645259e-05,7.00041836601258e-05,0.000105126064535936,7.41226763844271e-05,2.1816328198958e-05,9.86715449470198e-05,9.91732957154267e-05,6.39139818180635e-05,0.000108283656772077,6.41053807832814e-05,1.492748623784e-05,4.23860128638107e-05,6.11667065679801e-05,0,9.01053266644401e-05,8.35603145994402e-05,1.98459514359261e-05,2.11176876213471e-05,5.13515687610192e-05,4.97351804090303e-05,3.91918001783643e-05,5.13834944925352e-05,6.25000921674039e-05,0.000120911091950755,8.80234201832414e-05,5.61615238409601e-05,2.34836258771472e-05,7.26502589567256e-05,7.63574935666205e-05,7.97529487062075e-05,0.00012151782887084,5.87658996090314e-05,3.1546904674837e-05,2.61448327366193e-05,8.85969364962206e-05,6.12034844306499e-05,4.29937699348842e-05
"Rhodococcus_jostii",0.0010899255496993,0.0010830028223413,0.00112453612868927,0.0010940137072553,0.00107387258384244,0.00109264127882554,0.00105604689093758,0.00101252930760917,0.00108502426958674,0.00114789799321926,0.00117087709211653,0.00122470565588339,0.00110592921471409,0.00133509673268861,0.00122839175077904,0.000975174731539791,0.000974243741407268,0.0012548228312315,0.00106929090214448,0.00117639569539355,0.00107806575458521,0.00105557580074759,0.000983615553005645,0.000890859989657368,0.00108457884356719,0.000999900979089635,0.00120213346098652,0.00114295487931374,0.00111995230314384,0.000868437570511813,0.00108867253262974,0.00113977565406675,0.00106458427902231,0.00107776528022534,0.00133749186569379,0.000966320084603627,0.000901614455052233,0.00110545305827997,0.00109267456682843,0.00100066881045874
"Nitrobacter_hamburgensis",0.000868008857606046,0.000831541265935997,0.00137604372192353,0.00142166947778871,0.00121020253992875,0.000939785793002484,0.00133408334118526,0.00110067866959716,0.00146988566246474,0.00153689143971882,0.00161194625060677,0.000983798934376238,0.000945710927833706,0.00114463520828184,0.00111351256042002,0.00107451082183271,0.00106834636156877,0.00169715468721504,0.00126909200360411,0.00107679746169906,0.0013365548839917,0.000943405644803538,0.0010011024262378,0.000934907911623787,0.000913462264902134,0.000987244182615328,0.00176099305424603,0.000879822277118354,0.00117361878193112,0.00111411072308471,0.000907908107869356,0.00129822929927146,0.00111309562018825,0.000850720646412432,0.0017136609395005,0.00130595526482875,0.00119762546800448,0.00162272911539862,0.000879755874014881,0.00126447914543733
"Methylocella_silvestris",0.000672793088962748,0.000599502877466629,0.000794900696460295,0.000726741195573358,0.00064379670360448,0.000714118226564147,0.000664023378429499,0.000740358430763831,0.000709573753103911,0.000645050983420628,0.000690543324354706,0.000722256736632998,0.000643319633003133,0.000738480959519122,0.000747262028862166,0.000611581539296594,0.000719663627584797,0.000707478221462014,0.000655925047500805,0.000654516331055892,0.00080767179546772,0.000633512868889333,0.000810708350816672,0.000711898690943257,0.000587048287759742,0.00058345585488327,0.000746084492401395,0.000647451136911894,0.000701297228117829,0.00062359032086604,0.000716986469486463,0.000758440666648506,0.000594176750530627,0.000589446131052471,0.000637067328363283,0.000642103241300353,0.000596947302278272,0.000722630471635501,0.000697884905364785,0.000625843113668013
"Cyanobacterium_sp._MBIC10216",7.67357547769777e-05,0.000104172842332292,0.00013747019238646,9.36601203838617e-05,6.41117535867456e-05,7.63989898588816e-05,0.000285517694745168,7.53578736135008e-05,6.68772190697403e-05,6.87463632226233e-05,6.39139818180635e-05,8.08718166022637e-05,5.86760472647498e-05,7.5269221717915e-06,0.000148979687428054,0.000123121569823881,2.31482082279813e-05,4.49803220623251e-05,0.000107979332219676,2.62679538418993e-05,0.000120680904457542,0.000152446404881401,0.000154344113368154,7.51866349250353e-05,0.000152617020793182,0.000251393648494305,4.65041773007904e-05,0.000100064098333704,0.000167049029411435,0.000113793901804287,6.51522345859248e-05,0.000111678616530508,5.65040103766076e-05,6.03396296706379e-05,6.4813514365793e-05,6.0992154481467e-05,0.000279928502779461,8.32585726668967e-05,6.5895517973492e-05,0.000223348970638678
"Yersinia_frederiksenii",1.18886725554508e-05,0,1.76155863486766e-05,1.71356036014819e-05,4.59085650126492e-05,3.45530993894825e-05,6.17447008508161e-06,1.46594604662809e-05,5.56814481502015e-06,6.19810221478088e-06,3.32553928485381e-05,0,6.26179018288438e-06,7.00441839683244e-05,0,5.96449604378078e-06,1.55438806247743e-05,3.9631211900295e-05,6.13980346598658e-06,6.71487666368716e-06,1.0698860805323e-05,6.7815410150354e-06,8.67930430632463e-06,0,6.78408885046712e-06,5.57140922167365e-06,6.97690660232459e-06,7.46724603686845e-06,9.19415548435687e-06,7.95566405987985e-06,8.6984310367376e-06,5.58438895059977e-06,1.62234168518901e-05,1.16759469376356e-05,4.00799536214027e-05,0,8.86852814295465e-06,1.93433718311336e-05,1.0890787651822e-05,8.97866729454569e-06
"Streptomyces_thermoviolaceus",5.98775375777267e-06,7.78072137404978e-06,0,0,6.88161725163973e-06,5.97134463499314e-06,6.17447008508161e-06,0,0,0,5.74176211299945e-06,6.7990997175409e-06,0,0,7.36261324494007e-06,5.96449604378078e-06,0,5.91205914503455e-06,0,0,1.0698860805323e-05,0,0,0,2.00263976659391e-05,0,6.97690660232459e-06,0,0,0,0,0,2.14873784984664e-05,0,0,0,0,1.29980163520607e-05,5.48339448620978e-06,0
"Lactobacillus_pentosus",0.000384296653418096,0.000303489992845019,0.000215127350130055,0.000975214765817317,0.000348046431805227,0.000418034606009644,0.000664023378429499,0.00107597405841496,0.000685799224094313,0.000280907628844312,0.000596327134536715,0.000666337019367786,0.000630046634652863,0.00123442880370675,0.000282880982115078,0.0011231312639742,0.00158348233045612,0.000743250512228927,0.000326208242365475,0.00163031299603484,0.00103336014323701,0.000344699444814734,0.00134044523856932,0.00146629332289462,0.000249069986108891,0.00133484326957958,0.000486347186322337,0.000486697619349492,0.000736238846640045,0.00107606080779104,0.000411407451270921,0.000493781636061591,0.000514949812663156,0.000478895998429716,0.000702047906815559,0.00150209513611381,0.0010296568876737,0.000654316259254915,0.000263037138936689,0.000892161295421325
"Candidatus_Phytoplasma_solani",0.000153862199961853,0.000226976613592042,0.00023122911539828,4.9439346475055e-05,0.000243809799569205,0.000131917379049069,5.26362655031036e-05,0.000128923533666819,0.000324687275601148,0.000227745533966888,0.000414157300879471,1.34908672851055e-05,0.000188650080818786,0.00011319579622972,2.87189736741835e-05,0.000202880937081657,4.53279211893595e-05,0.000263485660516746,0.000185402433572568,7.45363959950864e-05,8.29078999796386e-05,0.000147703089217527,0.00022877178196597,0.000349467980604467,0.000339381009472357,3.75576602330185e-05,0.000209873887767778,4.29303100463828e-05,0.00022553971096032,8.77634762303146e-05,0.000257547547862087,0.000205033199407603,0.000196349265996778,0.000335378649886383,0.000175016267713714,9.52387767243452e-05,5.89951000981868e-05,0.000332025484706169,0.000202263235291302,5.89690156495599e-05
"Pseudomonas_viridiflava",6.66204304638665e-05,7.21534316112684e-05,9.63152538554553e-05,6.96706787524882e-05,2.68593498193201e-05,2.89986981011126e-05,0.000137394748978318,0.000117551500778931,3.22842215249406e-05,5.26266303248351e-05,2.79046702579947e-05,6.35314129284408e-05,7.47521977688662e-05,5.01741228704384e-05,3.56071017180523e-05,6.11667065679801e-05,0,4.49803220623251e-05,4.11448014098546e-05,6.87835028690937e-05,0.000104333682573266,6.32446160609925e-05,8.67930430632463e-06,6.645927197318e-05,9.16271881328222e-05,3.75576602330185e-05,7.67488237218956e-05,6.28524521829687e-05,0.000105135967256303,3.85269857623252e-05,5.75225968882389e-05,8.99816300536806e-05,4.18728104596964e-05,1.73874764046744e-05,2.71421006388158e-05,3.909407959434e-05,0,4.96550121039579e-05,8.41189367441989e-05,6.28645273683511e-05
"uncultured_delta_proteobacterium",1.77052390100605e-05,5.17405187978196e-05,8.89741327421392e-06,3.35984398045956e-05,6.88161725163973e-06,3.45530993894825e-05,6.17447008508161e-06,4.93717429901162e-05,5.56814481502015e-06,1.23024123922914e-05,0,0,0,2.22058647184187e-05,3.56071017180523e-05,2.33411809094192e-05,3.0645012567756e-05,5.91205914503455e-06,1.81472233040409e-05,3.8838472875955e-05,3.12707666376377e-05,2.0017377846542e-05,4.18174465945169e-05,2.00306090403813e-05,1.34583890869766e-05,3.23898792658689e-05,4.65041773007904e-05,2.20142913163521e-05,2.69461718673426e-05,1.57821636213808e-05,2.55898843295861e-05,4.25788391234474e-05,1.62234168518901e-05,2.30179057017046e-05,1.37911980983584e-05,3.1546904674837e-05,3.45630378020263e-05,1.29980163520607e-05,5.48339448620978e-06,2.20776372745543e-05
"Lactobacillus_phage_phiPYB5",1.77052390100605e-05,4.47167241543976e-05,7.41706133177253e-05,0.000241466321306995,5.20665452613677e-05,3.45530993894825e-05,8.95656923732795e-05,0.000156172543056913,4.24823230409615e-05,3.58358533367627e-05,1.69794919857413e-05,4.54513162701682e-05,3.03908767113175e-05,0,6.21007629967807e-05,0.000923988976740279,0.000557042232275064,3.9631211900295e-05,4.66959259186823e-05,5.10611425364259e-05,0.000193646456262602,5.73411790503137e-05,0.000166624445776433,0.000175275829546851,8.05240374128725e-05,1.10712247609854e-05,2.72190743152819e-05,2.20142913163521e-05,3.1258622096686e-05,0.000321565511522592,5.75225968882389e-05,2.71529334032651e-05,1.62234168518901e-05,0.000130145208000786,4.00799536214027e-05,0.000244789551163729,4.28411290763935e-05,7.23652671395225e-05,3.18006730612257e-05,5.10616080870976e-05
"Paenibacillus_thiaminolyticus",0.000153862199961853,0.000188088354321285,0.000266622079825615,8.89707599452029e-05,0.000163729427286684,0.000136212264447232,0.000176344281168882,9.99438719092654e-05,0.000159211694047062,0.000108826132144752,0.00014770163395377,0.000190104558107719,0.000159825919277297,8.28101625968143e-05,0.000259247455157761,0.000253723007027431,5.96151488345899e-05,0.000134831620936565,8.85632396575805e-05,0.000102227961360823,6.94761045867727e-05,0.00021366757980404,0.000154344113368154,0.000161278521568385,0.000147865203929266,9.96109754943101e-05,0.000126109820095415,0.00022268618357859,0.000250538147183777,3.10639833122402e-05,0.000171908906189466,0.000311775819843876,0.000196349265996778,0.000174506707611027,0.000141408413466632,0.000139122755379546,5.89951000981868e-05,0.000109271236740236,0.000230787950699225,0.000170833521449211
"Ammonifex_degensii",0.00137104873642293,0.00171140123749278,0.00146467892965112,0.00160193835046841,0.00122619585422784,0.0012143187625487,0.00154291052257946,0.00156222259764333,0.00123474055565799,0.00111265180116311,0.00116196825949719,0.00146499494189888,0.00132914503819622,0.00108342329311177,0.00149954934744758,0.00147056722441201,0.000741532803815016,0.0011873678064586,0.00126392735109661,0.00103789338524577,0.00132017398362963,0.00147472933123474,0.00159896350441898,0.00133344876055437,0.00146768993592577,0.00180101111722557,0.00118899003984307,0.00146575546096706,0.00130271869861718,0.00172631286876002,0.00139938347435327,0.00124044760820686,0.0012142443900461,0.00131749060101711,0.00109278906976988,0.00112197758961379,0.0021334466069907,0.00123418379522391,0.00141227390762197,0.00136725864125475
"Mycobacterium_liflandii",0.000100975776818158,0.000231601078559763,0,2.26953332349136e-05,0.000119539592158494,5.97134463499314e-06,6.17447008508161e-06,7.38858151822615e-06,1.10585435881088e-05,6.19810221478088e-06,5.74176211299945e-06,6.7990997175409e-06,9.02194315639562e-05,7.5269221717915e-06,2.17180517774229e-05,4.53925461362956e-05,0,1.17365497590581e-05,6.13980346598658e-06,0,1.0698860805323e-05,6.90643242377404e-05,2.55525415534897e-05,3.91918001783643e-05,8.61129756034674e-05,2.18632731736725e-05,0,2.91028488444653e-05,0.000248110407229704,0,0.000121799832011535,0.00010743498953269,0.000101717211224277,0,0,8.10023292938514e-06,0,6.55132223090919e-06,0.00011819521083559,8.97866729454569e-06
"Yersinia_kristensenii",1.18886725554508e-05,0,2.61615985050282e-05,5.7900137419048e-06,1.36496168890861e-05,1.18543668965025e-05,6.17447008508161e-06,0,1.64733375376139e-05,1.83157268634283e-05,5.74176211299945e-06,6.7990997175409e-06,1.24290206207681e-05,0,7.36261324494007e-06,5.96449604378078e-06,0,3.42083348654079e-05,1.81472233040409e-05,0,5.38537229595693e-06,0,0,0,0,0,1.38364994061402e-05,0,0,0,8.6984310367376e-06,2.18719133066001e-05,2.66825578886669e-05,1.16759469376356e-05,2.05199222770609e-05,0,0,6.55132223090919e-06,5.48339448620978e-06,8.97866729454569e-06
"Thauera_aromatica",4.01740796183934e-05,0.000193144623159798,0.000474601368957762,1.15011753103381e-05,0.000186365776276435,7.63989898588816e-05,6.17447008508161e-06,0,7.15797093112888e-05,0.000140900465012293,0.000105834664449071,2.0078638845724e-05,9.02194315639562e-05,1.492748623784e-05,0.000504988369105401,5.07201638798977e-05,0,4.49803220623251e-05,0.000196981631474322,6.71487666368716e-06,4.60307612110468e-05,9.15512841254367e-05,0,2.97151395594451e-05,9.70686468712996e-05,1.10712247609854e-05,0.000170137912590086,0.000425838465659831,3.97406384179805e-05,0,1.7226203202406e-05,5.74160787455131e-05,0.000110174072050439,8.01882936369924e-05,3.36610548493247e-05,1.60547388337902e-05,8.86852814295465e-06,4.96550121039579e-05,9.72487749052772e-05,1.33931062843508e-05
"Methylotenera_mobilis",0.000969323645506724,0.000671818381481221,0.000612305182779263,0.000702341928363445,0.000863141164722602,0.000840571168972681,0.000573257093397409,0.000708371578775242,0.000805697215081526,0.000807948446308575,0.000733036514358038,0.000800613792578608,0.00079441413091706,0.000493977941791845,0.000687683091026954,0.000563335716984012,0.000362655553641453,0.000582009215775835,0.000858263761649711,0.000501737142089555,0.0006388601269896,0.000766960262704265,0.000691672125736722,0.000529894170143884,0.000830167574755988,0.000465235764842992,0.000653910981087607,0.000670913973265228,0.000577190462631105,0.000481297093089416,0.000798349314227941,0.000812843599760102,0.000869749559561681,0.000846538708934339,0.000743137196301876,0.000628502409610519,0.000405395548645631,0.000748260954272191,0.000914635426589245,0.000573626313926009
"Mycobacterium_smegmatis",0.00110296784533035,0.001055051706849,0.000944737676024566,0.00101279877124932,0.00104724985646863,0.00105377042638375,0.00106730242520965,0.0010815806864372,0.000993003742514664,0.00105024173769931,0.000951753951879589,0.000971507897093961,0.00106619225288067,0.00128987439131507,0.000905445997830192,0.000992545069386704,0.00062430378316113,0.00111016635547819,0.00101444595195124,0.000903938040866478,0.00098800769224565,0.00109010292114394,0.00107640403769048,0.00115694008550646,0.00102527865250977,0.000915676053214089,0.00102661162554949,0.000961838981242266,0.00108592630237771,0.000928136582123303,0.00101956532342672,0.00107353890471659,0.00102429322428465,0.00107304425376844,0.00100819620701287,0.000966320084603627,0.000748987916101071,0.000942444067941465,0.00110651961735149,0.000944443489322866
"Rhizobium_sp._TAL1145",1.18886725554508e-05,0,2.61615985050282e-05,0,6.88161725163973e-06,5.97134463499314e-06,0,0,2.18145806245632e-05,0,0,1.34908672851055e-05,0,0,1.46005804205314e-05,5.96449604378078e-06,7.82890050752193e-06,0,6.13980346598658e-06,0,5.38537229595693e-06,0,8.67930430632463e-06,0,0,0,0,3.6073570525098e-05,4.62464477073792e-06,0,0,2.18719133066001e-05,5.48168840960179e-06,0,0,0,0,0,1.62242575250573e-05,0
"Planobispora_rosea",6.14668821663111e-05,3.75771710109451e-05,4.27634319645586e-05,0.000254377880518072,3.33079450576456e-05,0.000100479999317106,0.000180463472331317,0.000191779046816822,5.2422615053637e-05,3.58358533367627e-05,4.37430384581528e-05,0.000108283656772077,5.86760472647498e-05,8.28101625968143e-05,1.46005804205314e-05,0.000263158080558778,7.82890050752193e-06,0.000143197302306921,5.21720440828418e-05,3.8838472875955e-05,0.000173125817381972,8.0461824736145e-05,0.00026913467784512,0.000131877943777572,5.7378648857925e-05,0.000215658012011095,6.49186458956423e-05,6.92882510819264e-05,0.000164028134863108,0.000278531811369481,3.3795670251768e-05,5.25329664181588e-05,6.59673349558118e-05,5.00298452039311e-05,7.6652551010205e-05,0.000156674001780138,0.00022615530921397,8.32585726668967e-05,6.5895517973492e-05,0.000152697494480744
"uncultured_marine_bacterium_577",5.98775375777267e-06,0,0,5.7900137419048e-06,6.88161725163973e-06,0,1.22621550455589e-05,0,0,6.19810221478088e-06,5.74176211299945e-06,0,0,0,0,1.76325928768584e-05,0,0,0,1.33292048584141e-05,0,0,1.71947950667182e-05,0,0,2.18632731736725e-05,0,0,0,2.34836258771472e-05,0,0,0,0,0,0,0,0,0,1.33931062843508e-05
