"","nogs","rhos","ps"
"1565","NOG48005",0.747327923774719,3.02808058627591e-08
"1566","NOG290644",0.331156700849533,0.0368605248172917
"1567","NOG330450",0.59668630361557,4.83011318574977e-05
"1568","NOG73475",0.515073537826538,0.000671684697609809
"1569","bactNOG02471",0.363397687673569,0.021173664363523
"1570","NOG87654",-0.563275873661041,0.000154221378811936
"1571","NOG268405",-0.56408816576004,0.000150149221838758
"1572","NOG148176",-0.488748997449875,0.00137431214608474
"1573","NOG247114",-0.544107735157013,0.000284350635542552
"1574","NOG255704",0.320255696773529,0.0439406408691885
"1575","NOG279914",0.349161416292191,0.0272243477647978
"1576","NOG19440",0.444129645824432,0.00409321692581033
"1577","NOG146608",-0.500931620597839,0.000993754244457357
"1578","NOG252570",-0.397697508335114,0.0110444317943892
"1579","NOG126098",-0.360538899898529,0.022288854289277
"1580","NOG264850",-0.350324511528015,0.0266815420616013
"1581","NOG114270",-0.603040814399719,3.81610879669481e-05
"1582","NOG80316",0.599217057228088,4.40008657780488e-05
"1583","NOG328651",-0.447216272354126,0.00381295326284192
"1584","NOG261963",0.427861422300339,0.00588646407875859
"1585","NOG250210",-0.477190792560577,0.00184920089662377
"1586","NOG69981",-0.687528550624847,9.5426412083377e-07
"1587","NOG74668",-0.617297947406769,2.20734039615422e-05
"1588","NOG67558",0.667649805545807,2.52540992962125e-06
"1589","bactNOG00258",0.359954595565796,0.0225227157779653
"1590","NOG46160",-0.429925471544266,0.00562667344466616
"1591","bactNOG66502",-0.431460916996002,0.00543990906108638
"1592","NOG295579",-0.51572585105896,0.000659386788931737
"1593","NOG67839",0.505460023880005,0.000878216797024933
"1594","proNOG59857",-0.537550032138824,0.000347644992561902
"1595","NOG120788",0.554474353790283,0.000205190084597184
"1596","COG4582",0.519946932792664,0.000584547533338142
"1597","NOG41280",0.56059741973877,0.000168365161913098
"1598","NOG78657",0.467101871967316,0.00237634284012067
"1599","firmNOG08137",0.375195384025574,0.0170523122653088
"1600","NOG262986",-0.391198724508286,0.0125578032358551
"1601","bactNOG74989",-0.424344301223755,0.00635307522866846
"1602","NOG67875",0.498412489891052,0.00106370647635501
"1603","COG3334",0.512893199920654,0.000714288287219755
"1604","NOG73258",-0.52923172712326,0.000445979927211182
"1605","NOG83013",-0.522398114204407,0.000544658928823605
"1606","bactNOG10940",-0.530845701694489,0.000425151248534705
"1607","COG5427",-0.347956568002701,0.02779625041864
"1608","NOG130534",-0.617065012454987,2.22765186679297e-05
"1609","NOG121833",-0.445292890071869,0.00398555736859141
"1610","NOG140504",0.667694628238678,2.52008069079324e-06
"1611","firmNOG05921",-0.530739784240723,0.000426490933614243
"1612","NOG124149",-0.413916349411011,0.00792897336947362
"1613","NOG118752",0.709964454174042,2.89174649115154e-07
"1614","NOG247426",0.572747230529785,0.000112391964642189
"1615","NOG253091",-0.730059266090393,8.99554624123056e-08
"1616","NOG327617",0.372202396392822,0.0180278760639672
"1617","NOG43943",-0.493902802467346,0.00119991223841809
"1618","NOG73834",0.611032485961914,2.81690614043484e-05
"1619","NOG87324",0.684899747371674,1.0900365288169e-06
"1620","NOG128410",0.670757472515106,2.17949203573653e-06
"1621","NOG237239",0.562017977237701,0.000160724426503389
"1622","NOG129134",-0.344178438186646,0.0296544221118142
"1623","NOG76308",-0.401537120342255,0.0102255916504974
"1624","NOG39063",-0.493113934993744,0.00122526487835506
"1625","NOG278568",-0.474351644515991,0.00198595548624381
"1626","NOG268842",0.605902314186096,3.42625651834627e-05
"1627","bactNOG57865",-0.464980006217957,0.00250267023650341
"1628","NOG136045",-0.661347329616547,3.38696887225431e-06
"1629","NOG06996",-0.503304243087769,0.000931638140425184
"1630","bactNOG11411",0.602180182933807,3.94102099425808e-05
"1631","NOG81660",-0.546253800392151,0.00026601056127129
"1632","firmNOG11417",-0.475988924503326,0.00190604415836448
"1633","NOG298913",0.583811104297638,7.67003729043036e-05
"1634","COG1999",0.398910701274872,0.0107798698995962
"1635","NOG117641",0.621752321720123,1.85004222534868e-05
"1636","NOG127884",0.441045999526978,0.00439095371148035
"1637","NOG140289",-0.578483283519745,9.23530201195621e-05
"1638","NOG268722",0.484380066394806,0.00153934069174522
"1639","bactNOG00175",0.667241990566254,2.57437612916078e-06
"1640","NOG133216",-0.565882444381714,0.000141496228848403
"1641","COG0425",0.754902362823486,1.8268063950444e-08
"1642","NOG329244",-0.433665931224823,0.00518110308009589
"1643","NOG79993",0.330784499645233,0.0370858444630082
"1644","NOG134100",0.412734270095825,0.00812718950383351
"1645","NOG282240",0.494967222213745,0.00116644112909015
"1646","NOG277340",0.513022243976593,0.00071170129372744
"1647","NOG289454",-0.644070386886597,7.31908021212035e-06
"1648","NOG249735",-0.383862018585205,0.0144745719443939
"1649","NOG86874",-0.377227336168289,0.0164156491496597
"1650","firmNOG01238",-0.594298481941223,5.27053050911608e-05
"1651","NOG272731",-0.555832207202911,0.000196449165251078
"1652","NOG47844",-0.478632271289825,0.00178299985533981
"1653","NOG27346",0.589592754840851,6.24691213271245e-05
"1654","NOG122152",-0.382222354412079,0.0149352271413252
"1655","NOG121200",-0.513099551200867,0.00071015549059017
"1656","NOG330147",-0.496605813503265,0.00111653174124315
"1657","COG4643",0.635535061359406,1.05252177851067e-05
"1658","NOG124269",-0.348063230514526,0.0277452233844908
"1659","COG2824",0.586640000343323,6.94061421917525e-05
"1660","NOG76079",0.42726331949234,0.00596365593866222
"1661","bactNOG77819",0.54518187046051,0.000275033790157586
"1662","NOG113871",0.483925461769104,0.00155747935710315
"1663","bactNOG24565",-0.350091367959976,0.0267896231280911
"1664","NOG253172",-0.398054838180542,0.0109659396683717
"1665","NOG81922",-0.566580355167389,0.000138254067684418
"1666","NOG134793",0.681477308273315,1.29351948574552e-06
"1667","bactNOG62938",-0.602691888809204,3.86631091719991e-05
"1668","NOG69185",-0.627995848655701,1.43774328784652e-05
"1669","NOG329252",-0.420810908079147,0.00685366604052651
"1670","NOG260895",-0.429434955120087,0.00568749563496795
"1671","bactNOG31651",-0.354223638772964,0.0249268795830049
"1672","NOG321614",0.560495972633362,0.000168923151166567
"1673","NOG259366",-0.428517371416092,0.00580280143705769
"1674","NOG242348",-0.411093235015869,0.00840941150921193
"1675","NOG305844",-0.36124050617218,0.0220107246127346
"1676","bactNOG00901",0.521473109722137,0.00055941653515168
"1677","NOG297026",-0.590574860572815,6.03053000785003e-05
"1678","NOG125015",0.659124791622162,3.75022806720082e-06
"1679","bactNOG07224",-0.488519698381424,0.00138256739771681
"1680","NOG267831",-0.7043297290802,3.94317736907013e-07
"1681","NOG120759",-0.31891855597496,0.0448802484349309
"1682","NOG139991",-0.495043963193893,0.00116406028297944
"1683","NOG42247",-0.552537560462952,0.000218264500738474
"1684","NOG145885",-0.505324244499207,0.000881499267935792
"1685","COG4838",0.686071574687958,1.02745199881404e-06
"1686","NOG70859",-0.535560131072998,0.000369206805825639
"1687","NOG131899",0.611032485961914,2.81690614043484e-05
"1688","NOG317231",-0.383468389511108,0.0145840485827446
"1689","bactNOG02307",0.650849163532257,5.44079521058727e-06
"1690","NOG87355",-0.714599132537842,2.22842118535738e-07
"1691","NOG269230",-0.500556111335754,0.00100391524956689
"1692","NOG257943",-0.461363554000854,0.00273159847423221
"1693","NOG127692",0.468611389398575,0.00228991560493297
"1694","NOG259222",-0.620803594589233,1.92138349786042e-05
"1695","NOG39856",-0.501241385936737,0.000985441083510619
"1696","NOG256071",-0.337798595428467,0.0330242979817199
"1697","COG3083",0.648394823074341,6.0626006117559e-06
"1698","NOG47513",0.767272233963013,7.68826535768596e-09
"1699","NOG263525",-0.517616510391235,0.000624869339874046
"1700","NOG322408",-0.394424647092819,0.0117859136937519
"1701","COG3657",0.494645357131958,0.00117647390415221
"1702","bctoNOG07928",0.663784265518188,3.02604250213001e-06
"1703","NOG113146",-0.352389574050903,0.025739902068981
"1704","bctoNOG01687",0.546943962574005,0.000260342727100848
"1705","NOG81530",0.787567496299744,1.64689661907857e-09
"1706","NOG47616",0.497453182935715,0.00109147262159515
"1707","bactNOG15314",0.696478128433228,6.00389696847614e-07
"1708","NOG306739",0.401889652013779,0.010153080167719
"1709","COG3850",0.654526233673096,4.61808676632813e-06
"1710","bactNOG11336",0.417598634958267,0.00733791004514162
"1711","NOG117571",-0.444317281246185,0.00407568163766703
"1712","NOG86036",0.549776077270508,0.0002382043644098
"1713","NOG328820",-0.418551385402679,0.00719130449940408
"1714","NOG77901",0.430326133966446,0.00557741136889289
"1715","bactNOG73592",0.552985429763794,0.000215176198261391
"1716","NOG15690",0.350692838430405,0.0265115291120084
"1717","NOG136539",-0.380675435066223,0.0153811284907763
"1718","COG4696",0.542119026184082,0.00030235208699958
"1719","NOG319654",-0.427343487739563,0.00595325880388797
"1720","NOG249900",-0.55597710609436,0.000195536511734762
"1721","NOG254208",-0.636436879634857,1.01341318252679e-05
"1722","NOG130429",0.329314887523651,0.0379865253236948
"1723","NOG10391",0.794727802276611,9.18523701542995e-10
"1724","NOG74944",-0.336697638034821,0.0336364818418844
"1725","NOG251425",-0.478790163993835,0.00177587708917004
"1726","NOG148816",-0.443562775850296,0.00414659285389041
"1727","NOG137302",-0.602388978004456,3.91037924676318e-05
"1728","NOG329410",0.583740949630737,7.68897847049921e-05
"1729","bactNOG43938",-0.324963837862015,0.0407583212128897
"1730","NOG130673",0.342539548873901,0.0304917454942559
"1731","NOG81210",0.656974792480469,4.13538152699289e-06
"1732","NOG117592",0.641660690307617,8.11871799877295e-06
"1733","bactNOG07070",-0.56565648317337,0.000142560560188354
"1734","NOG297024",-0.627885460853577,1.44423576617925e-05
"1735","NOG114017",-0.553358256816864,0.00021263543049499
"1736","firmNOG02820",-0.611958503723145,2.71808170948518e-05
"1737","NOG257443",0.559884428977966,0.000172322311662754
"1738","NOG292393",-0.375913590192795,0.0168249448838953
"1739","NOG240554",-0.387464821338654,0.0135044667034792
"1740","NOG278680",-0.505936801433563,0.000866776616621934
"1741","NOG235740",-0.444755673408508,0.00403496687109595
"1742","NOG87725",0.620220959186554,1.96643198013824e-05
"1743","NOG287139",0.346075266599655,0.0287090990222898
"1744","NOG46283",0.653911948204041,4.74704481723265e-06
"1745","NOG81161",0.642222821712494,7.9253313529648e-06
"1746","NOG45267",0.702764570713043,4.29248783628822e-07
"1747","NOG14707",-0.44451031088829,0.00405771053718418
"1748","bactNOG04117",0.357600957155228,0.0234855630658948
"1749","NOG133917",-0.326166093349457,0.0399764855815472
"1750","NOG119626",-0.500533401966095,0.00100453269647516
"1751","NOG322760",0.671094357967377,2.14474028914502e-06
"1752","NOG78341",-0.585720658302307,7.17044734794836e-05
"1753","NOG146407",0.485456883907318,0.00149711848421941
"1754","NOG255199",-0.584427297115326,7.50547930588041e-05
"1755","NOG39405",0.568153023719788,0.000131192869834873
"1756","NOG122191",-0.381948560476303,0.0150133429143726
"1757","NOG125869",-0.356270253658295,0.0240449446578934
"1758","NOG116050",-0.583392858505249,7.78358904911514e-05
"1759","NOG76217",-0.430267363786697,0.00558461380333819
"1760","NOG88031",-0.369719356298447,0.0188724317154647
"1761","NOG244476",-0.333537876605988,0.0354453669541535
"1762","NOG238839",-0.324101865291595,0.0413264874849031
"1763","bactNOG50584",0.321596056222916,0.043014831881806
"1764","NOG327280",-0.500315248966217,0.00101048127837577
"1765","bactNOG56478",-0.463468879461288,0.0025961939150454
"1766","firmNOG01823",-0.348808616399765,0.0273907923836001
"1767","NOG76157",-0.700239062309265,4.91696858340163e-07
"1768","NOG81848",0.588061332702637,6.59841652432824e-05
"1769","NOG119166",0.497708171606064,0.00108403019506786
"1770","NOG243860",-0.566728293895721,0.0001375754973576
"1771","NOG121937",-0.43356916308403,0.00519223277350989
"1772","NOG06575",-0.39274200797081,0.0121833346272795
"1773","NOG87004",-0.505365192890167,0.000880508192096396
"1774","NOG70793",-0.544671714305878,0.000279424011719431
"1775","NOG130205",-0.555832207202911,0.000196449165251078
"1776","NOG280629",-0.713720798492432,2.34213395788885e-07
"1777","NOG85965",0.624815165996552,1.63591881614522e-05
"1778","NOG128626",-0.454914033412933,0.0031856890084323
"1779","NOG45236",-0.639648795127869,8.84684276858394e-06
"1780","firmNOG00296",0.387519359588623,0.0134902160063406
"1781","NOG245383",0.528336346149445,0.000457924815754795
"1782","COG3381",0.647786319255829,6.22653260706763e-06
"1783","actNOG19396",-0.645415246486664,6.90485713583655e-06
"1784","NOG76799",-0.668034791946411,2.47997262525779e-06
"1785","bctoNOG05303",0.52819412946701,0.000459848194578782
"1786","COG0121",0.588350474834442,6.53070659213384e-05
"1787","NOG119194",-0.634476661682129,1.10018081189711e-05
"1788","NOG137593",0.479556232690811,0.00174167366323363
"1789","NOG25627",0.610350966453552,2.89171820888612e-05
"1790","NOG116278",0.603375434875488,3.76852295160823e-05
"1791","NOG328176",0.35453799366951,0.0247896949498103
"1792","NOG260294",-0.514795184135437,0.000676994405638176
"1793","bactNOG76505",-0.540236473083496,0.000320328976626261
"1794","NOG76469",-0.672922849655151,1.96485631853704e-06
"1795","NOG276431",-0.475803196430206,0.0019149642714511
"1796","NOG242840",-0.447255551815033,0.00380949733052605
"1797","NOG115016",0.607007920742035,3.28560940239253e-05
"1798","NOG76445",-0.482911765575409,0.00159860716717897
"1799","NOG72537",-0.49947389960289,0.00103371715785006
"1800","COG0435",0.699854254722595,5.01917694517573e-07
"1801","NOG44540",-0.521803975105286,0.000554097342489568
"1802","bactNOG19198",0.661351442337036,3.38632775820358e-06
"1803","NOG301015",-0.571058392524719,0.000118999371396367
"1804","NOG126752",0.562681198120117,0.00015726551528239
"1805","COG3762",0.477799832820892,0.0018209704813148
"1806","COG5563",-0.648383259773254,6.06567851546558e-06
"1807","NOG274341",-0.359010994434357,0.0229047017526689
"1808","arCOG06726",-0.350494265556335,0.0266030747914912
"1809","NOG307089",-0.410803347826004,0.00846012993043432
"1810","NOG256328",-0.445292890071869,0.00398555736859141
"1811","NOG118622",-0.457977443933487,0.00296237734137161
"1812","NOG117039",0.508233308792114,0.000813508405000718
"1813","NOG240629",-0.546736478805542,0.000262035124244164
"1814","NOG43873",0.644723474979401,7.11516172646753e-06
"1815","bactNOG47569",0.512867033481598,0.000714813876280918
"1816","NOG122232",-0.463570922613144,0.0025897833044175
"1817","NOG71101",0.615157127380371,2.40054795770384e-05
"1818","NOG126105",-0.688442945480347,9.10821395638806e-07
"1819","NOG25638",0.319373220205307,0.0445589487687259
"1820","NOG119137",-0.521168410778046,0.000564355362309588
"1821","NOG44554",0.617447793483734,2.19436360588965e-05
"1822","NOG323525",-0.465570390224457,0.00246694266577485
"1823","NOG79510",0.509217619895935,0.000791583527894435
"1824","NOG72730",-0.396709561347961,0.0112639443623666
"1825","NOG245267",0.664631843566895,2.90904450528373e-06
"1826","NOG129095",-0.628673195838928,1.39848583233793e-05
"1827","NOG76486",-0.553176939487457,0.000213867689454084
"1828","NOG82438",-0.606552064418793,3.34295015720354e-05
"1829","COG5410",0.647786319255829,6.22653260706763e-06
"1830","bactNOG74055",-0.326832175254822,0.0395486115405244
"1831","NOG150022",-0.635654330253601,1.04727141438943e-05
"1832","NOG84429",0.391186088323593,0.0125609092370582
"1833","arNOG00156",-0.32723143696785,0.0392939292837005
"1834","COG3479",0.366006910800934,0.0201969186884687
"1835","NOG85680",0.529867768287659,0.000437665040735613
"1836","NOG265891",-0.362404257059097,0.0215557827993746
"1837","NOG77665",-0.447591722011566,0.00378003153006445
"1838","bactNOG30640",-0.626464128494263,1.53026118931976e-05
"1839","NOG115490",-0.344631850719452,0.0294261506078035
"1840","NOG251388",0.635535061359406,1.05252177851067e-05
"1841","COG2707",0.578981518745422,9.0775366087037e-05
"1842","COG3536",0.697189211845398,5.78275062945721e-07
"1843","NOG73488",-0.478165507316589,0.00180420378827462
"1844","NOG82880",-0.583392858505249,7.78358904911514e-05
"1845","NOG39275",-0.568115830421448,0.000131356029737795
"1846","NOG304585",-0.374447256326675,0.0172918975666909
"1847","NOG80183",-0.562185347080231,0.000159845122135405
"1848","NOG255578",0.507218360900879,0.000836680114881361
"1849","bactNOG14977",-0.519186317920685,0.000597444817196369
"1850","NOG304559",-0.535478949546814,0.000370111376700066
"1851","NOG71170",0.438003718852997,0.00470297703498668
"1852","NOG323907",-0.465783089399338,0.00245418115537555
"1853","bactNOG15457",0.435001999139786,0.00502953758118951
"1854","NOG27725",-0.638746440410614,9.19245192587681e-06
"1855","NOG131346",0.783797204494476,2.21991713900138e-09
"1856","NOG326728",-0.642263472080231,7.91151170220772e-06
"1857","bactNOG05199",-0.456574290990829,0.00306290122694119
"1858","COG1964",-0.593699812889099,5.38652534904926e-05
"1859","NOG73512",0.546713292598724,0.00026222486201144
"1860","NOG132649",0.490847170352936,0.00130077548326168
"1861","NOG130258",-0.407546192407608,0.00904828516997092
"1862","NOG09405",-0.505162417888641,0.000885425679360008
"1863","NOG75300",-0.438325881958008,0.00466904826000247
"1864","COG3498",-0.404311120510101,0.00966678484473871
"1865","NOG264465",-0.472148239612579,0.00209814794343322
"1866","bactNOG04113",0.479331254959106,0.00175165767724206
"1867","NOG43979",-0.370416253805161,0.0186321110591796
"1868","bactNOG79474",-0.504330635070801,0.000905853742561469
"1869","NOG315385",-0.389051079750061,0.0130951573206302
"1870","NOG265049",-0.543650448322296,0.000288402407997435
"1871","NOG47434",0.675970435142517,1.69563002394568e-06
"1872","bactNOG33628",-0.665502488613129,2.79320684626327e-06
"1873","NOG11699",0.812745153903961,1.89864568511666e-10
"1874","NOG85495",0.330784499645233,0.0370858444630082
"1875","bactNOG48051",0.502362072467804,0.000955878849822289
"1876","COG3317",0.677132606506348,1.60224302647727e-06
"1877","NOG254556",-0.578291594982147,9.29665850661898e-05
"1878","NOG297745",-0.522374451160431,0.000545032071884943
"1879","NOG119220",-0.685183227062225,1.0745821734659e-06
"1880","bactNOG17502",-0.372302979230881,0.0179943455628411
"1881","COG3963",-0.448350846767426,0.0037142232075591
"1882","NOG83397",-0.534168779850006,0.000384987499657319
"1883","NOG238160",-0.392795562744141,0.0121705122301805
"1884","NOG121085",-0.457891523838043,0.00296844870131086
"1885","NOG10461",0.720915257930756,1.54948318620285e-07
"1886","firmNOG14145",-0.408792346715927,0.00881925294763031
"1887","NOG12931",-0.548244655132294,0.000249955388326839
"1888","NOG140479",0.551307499408722,0.000226952864008201
"1889","COG2250",-0.371959656476974,0.0181090126918559
"1890","NOG67561",-0.529867768287659,0.000437665040735613
"1891","NOG241698",-0.333044856786728,0.0357346617169743
"1892","NOG286844",-0.581934809684753,8.1914632178659e-05
"1893","bactNOG80248",-0.425881773233414,0.00614531312340061
"1894","bactNOG03071",0.632019460201263,1.2185397058051e-05
"1895","NOG276884",-0.469798445701599,0.00222390356104274
"1896","NOG236402",-0.557517170906067,0.000186069799443356
"1897","NOG149603",-0.317011475563049,0.0462484215605259
"1898","NOG125948",0.575810074806213,0.000101249790345426
"1899","NOG122543",-0.397359699010849,0.0111190759110849
"1900","bactNOG35122",0.586487770080566,6.97820349198075e-05
"1901","NOG126967",0.668292641639709,2.44996238896178e-06
"1902","bactNOG06493",0.421137660741806,0.00680598914956576
"1903","NOG248883",-0.617360413074493,2.20192233004735e-05
"1904","COG0145",-0.513022243976593,0.00071170129372744
"1905","NOG118398",-0.313818007707596,0.0486147897981266
"1906","NOG148504",-0.323431015014648,0.0417731167014133
"1907","NOG77594",0.49617674946785,0.00112941394244048
"1908","NOG124711",-0.704778671264648,3.84794834884516e-07
"1909","bactNOG39492",-0.518205523490906,0.000614450320590931
"1910","NOG263027",-0.535290598869324,0.000372217746402281
"1911","firmNOG03143",-0.395806401968002,0.0114678597626221
"1912","NOG147233",-0.321333169937134,0.0431951534936239
"1913","COG4766",0.434920370578766,0.00503868606280378
"1914","NOG319923",-0.360123842954636,0.0224547667410788
"1915","NOG81389",-0.697666525840759,5.63855479196462e-07
"1916","COG4387",-0.560091912746429,0.000171162195331309
"1917","NOG313095",0.507970571517944,0.000819451352370937
"1918","NOG83685",0.433388948440552,0.00521301523793394
"1919","NOG279119",-0.36346423625946,0.0211482704419397
"1920","NOG27742",-0.523587822914124,0.00052619012224886
"1921","bactNOG00222",0.352082759141922,0.025878035278128
"1922","NOG71413",0.500239968299866,0.00101254127430717
"1923","NOG242872",-0.456846714019775,0.00304315421491319
"1924","NOG305533",-0.41915962100029,0.00709903673055168
"1925","NOG67958",-0.597320020198822,4.71898844200958e-05
"1926","NOG71819",-0.484713912010193,0.00152613941039981
"1927","NOG73262",-0.317782431840897,0.0456913208238414
"1928","NOG121334",-0.497708171606064,0.00108403019506786
"1929","NOG145509",-0.679335474967957,1.43811058084253e-06
"1930","COG4109",0.470363467931747,0.00219307474518637
"1931","NOG87094",-0.675722181797028,1.71621758959795e-06
"1932","NOG260457",-0.321358323097229,0.0431778737067916
"1933","NOG329245",-0.665728569030762,2.76382933472874e-06
"1934","bactNOG10922",-0.457410514354706,0.00300263980789128
"1935","NOG248687",-0.607715547084808,3.19837230595699e-05
"1936","NOG119538",-0.500856697559357,0.000995774281708606
"1937","bactNOG73274",-0.473205596208572,0.0020436322658548
"1938","NOG264368",-0.500833630561829,0.00099639693627962
"1939","NOG302259",-0.444192171096802,0.00408736640268548
"1940","NOG283758",0.668292641639709,2.44996238896178e-06
"1941","COG2947",0.610139489173889,2.91529810638735e-05
"1942","NOG83994",0.709042727947235,3.04373416692982e-07
"1943","NOG47507",0.679945945739746,1.39545071942138e-06
"1944","COG3901",0.396635115146637,0.0112806351719865
"1945","NOG285296",-0.321153253316879,0.0433189166943522
"1946","bactNOG10037",0.385330319404602,0.0140723202428106
"1947","NOG296099",-0.527071475982666,0.00047528691212495
"1948","bactNOG02579",0.517921209335327,0.000619460017067475
"1949","NOG250673",0.346098601818085,0.0286976263895826
"1950","NOG39506",0.508233308792114,0.000813508405000718
"1951","NOG84001",-0.687925696372986,9.35166135640486e-07
"1952","NOG283247",-0.399285823106766,0.0106991690491556
"1953","COG2046",-0.635833323001862,1.03943691964759e-05
"1954","NOG82341",0.463686764240265,0.00258252267149461
"1955","NOG85001",0.592677593231201,5.58995842427912e-05
"1956","NOG148154",-0.382821410894394,0.014765508861841
"1957","NOG122216",-0.331122100353241,0.036881423651326
"1958","arCOG00826",-0.501218259334564,0.000986059590666111
"1959","NOG70736",-0.42039167881012,0.00691525779140134
"1960","COG3595",-0.381321012973785,0.0151936914422361
"1961","NOG261154",-0.395289152860641,0.0115860539783776
"1962","NOG262618",-0.578863918781281,9.1145527127523e-05
"1963","COG3366",-0.612960875034332,2.61468006761412e-05
"1964","NOG139862",-0.469571352005005,0.00223640121534618
"1965","NOG85755",0.503833830356598,0.000918253850431316
"1966","NOG08463",-0.31722953915596,0.0460902928488398
"1967","NOG298032",0.503857433795929,0.000917661318602603
"1968","COG1017",-0.42378368973732,0.0064303265349217
"1969","NOG293818",-0.369381815195084,0.0189897624676281
"1970","bproNOG08403",-0.406893759965897,0.00917021567591103
"1971","bactNOG06416",-0.425978690385818,0.00613241552520849
"1972","NOG248556",-0.355871766805649,0.0242145958128397
"1973","bactNOG20765",0.66310042142868,3.12357653475814e-06
"1974","NOG269908",-0.526904940605164,0.00047761618039277
"1975","NOG324480",0.61868953704834,2.08947707309726e-05
"1976","NOG117660",-0.556816577911377,0.000190323843991314
"1977","bactNOG32648",-0.370763868093491,0.018513202215432
"1978","COG3182",0.488519698381424,0.00138256739771681
"1979","NOG87973",0.49617674946785,0.00112941394244048
"1980","NOG292226",-0.494021564722061,0.00119613599537516
"1981","NOG115668",-0.389708757400513,0.0129285678438862
"1982","NOG329294",0.439322382211685,0.00456544374063972
"1983","firmNOG02764",-0.548154950141907,0.000250659616390259
"1984","bactNOG15997",-0.408342361450195,0.00890137628944077
"1985","NOG119164",-0.372612833976746,0.0178913810456973
"1986","NOG253739",-0.626610398292542,1.52119690755015e-05
"1987","bctoNOG00180",-0.423454642295837,0.00647604530005852
"1988","NOG328818",-0.60809999704361,3.15186659087807e-05
"1989","NOG270914",0.350692838430405,0.0265115291120084
"1990","firmNOG02916",-0.639247119426727,8.99919024699436e-06
"1991","NOG85513",-0.556006073951721,0.000195354515115653
"1992","NOG80092",-0.634033381938934,1.12072198110713e-05
"1993","NOG283009",-0.55736768245697,0.000186970239770767
"1994","NOG148660",0.786825180053711,1.74743686187639e-09
"1995","bactNOG22511",-0.419711917638779,0.00701614002764939
"1996","NOG129415",-0.439138174057007,0.00458444363631116
"1997","NOG275950",-0.648383259773254,6.06567851546558e-06
"1998","NOG72817",0.653911948204041,4.74704481723265e-06
"1999","NOG76368",-0.460179001092911,0.00281047235553955
"2000","NOG301472",0.624815165996552,1.63591881614522e-05
"2001","NOG135299",0.349161416292191,0.0272243477647978
"2002","COG4098",0.656974792480469,4.13538152699289e-06
"2003","bactNOG18673",-0.456949263811111,0.00303574964522602
"2004","NOG72668",-0.605766832828522,3.44386341692982e-05
"2005","bactNOG62835",-0.470149546861649,0.00220470224166691
"2006","NOG132258",-0.422867476940155,0.00655832493813024
"2007","NOG68107",-0.596764087677002,4.81634652760299e-05
"2008","bactNOG84005",-0.577538549900055,9.54128714774072e-05
"2009","COG0354",0.428814828395844,0.005765202737543
"2010","COG2979",-0.566621601581573,0.000138064573898866
"2011","NOG137274",0.497708171606064,0.00108403019506786
"2012","NOG11882",0.57414299249649,0.000107183696510305
"2013","NOG300475",-0.319440215826035,0.044511762493658
"2014","NOG261908",-0.533241093158722,0.000395842592545881
"2015","NOG84069",-0.579629719257355,8.87594006755421e-05
"2016","COG1986",0.312466204166412,0.0496454305454423
"2017","COG3018",0.78233939409256,2.48765097410342e-09
"2018","NOG39237",0.548244655132294,0.000249955388326839
"2019","NOG79858",-0.453723102807999,0.00327639743403596
"2020","bactNOG01689",-0.420007854700089,0.00697206569758446
"2021","bactNOG44310",0.361412703990936,0.0219429068341495
"2022","NOG316050",-0.390121221542358,0.0128250115420001
"2023","bactNOG96441",-0.536496937274933,0.000358910890915887
"2024","COG2078",-0.445640236139297,0.00395389216488873
"2025","NOG130535",0.661568999290466,3.35257236816489e-06
"2026","NOG307710",-0.452787667512894,0.00334922076204691
"2027","NOG310585",0.551023781299591,0.00022900053410746
"2028","NOG12962",-0.494693756103516,0.00117496040258613
"2029","NOG115565",0.675385475158691,1.74450864176556e-06
"2030","NOG289803",-0.60212653875351,3.94892875781316e-05
"2031","bactNOG43867",-0.625108420848846,1.61665429936342e-05
"2032","NOG117936",-0.635231733322144,1.0659834255744e-05
"2033","NOG67915",-0.502302408218384,0.000957432624711485
"2034","NOG74143",-0.592682957649231,5.5888728729192e-05
"2035","NOG127345",-0.751095712184906,2.3602789500643e-08
"2036","NOG26710",-0.409988850355148,0.00860404087439171
"2037","NOG317528",-0.356818467378616,0.0238131663500056
"2038","NOG121015",-0.346789002418518,0.0283599050707792
"2039","NOG71952",-0.597249805927277,4.73118523587335e-05
"2040","COG2143",-0.384522825479507,0.0142923510738435
"2041","NOG253189",-0.373734086751938,0.0175229189720727
"2042","NOG82072",-0.653550267219543,4.82451150984886e-06
"2043","NOG14209",-0.57688969373703,9.75672912748582e-05
"2044","NOG117152",0.508428037166595,0.000809128559423833
"2045","NOG74074",-0.425811797380447,0.00615463997622978
"2046","bactNOG48587",-0.497496366500854,0.00109020903101364
"2047","firmNOG14971",-0.520679295063019,0.00057236486304113
"2048","bactNOG38432",-0.711507856845856,2.65288325529411e-07
"2049","bactNOG01060",-0.506991744041443,0.000841933385208105
"2050","NOG79520",-0.574248552322388,0.000106798829560439
"2051","NOG297011",-0.424280107021332,0.00636188025680662
"2052","NOG137466",0.476268440485001,0.00189268862168035
"2053","NOG245545",0.623283743858337,1.73997337469256e-05
"2054","COG3283",0.774149954319,4.64273108846669e-09
"2055","NOG10072",0.523540556430817,0.000526913060262979
