"","inds","deps","slopes","intersects","sps","ips"
"20","Soehngenia","Capnocytophaga",-1.58769315557186,0.281339956390703,0.0134344881826338,0.128811525305886
"21","Rubrivivax","Thermodesulfovibrio",1.14342353704717,-0.155408422710302,0.0305273095622581,0.33174377564955
"22","Aphanothece","Thermodesulfovibrio",-1.27120263325912,0.977756350583435,0.0088980063902187,0.00667926340189924
"23","Aminobacter","Thermodesulfovibrio",1.21121663467663,-0.22320152033976,0.0459663144705892,0.267853312852601
"24","Azospira","Thermodesulfovibrio",1.33141368645113,-0.130920253220163,0.019826034996275,0.420368111187305
"25","Soehngenia","Thermodesulfovibrio",1.53749614090082,-0.33700270766985,0.00702960713488924,0.0477416093019793
"26","Candidatus_Cardinium","Thermodesulfovibrio",0.70248298797428,-0.30175214326053,0.0130355354209029,0.0175188160135517
"27","Thalassospira","Thermodesulfovibrio",1.01383694228196,-0.0258218279450915,0.0398372567316694,0.85677318332446
"28","Azospira","Caulobacter",-0.55012983151866,-0.15069931095323,0.0411085685462636,0.104426212927323
"29","Moritella","Caulobacter",0.65558558356175,-0.24174047280018,0.0330133483607709,0.0583152876026567
"30","Moritella","Eubacterium",0.290584713116802,0.252335883546999,0.0207400128920865,0.00702134854382303
"31","Morganella","Desulfotalea",0.411991698874477,0.00443132253072288,0.0368534192938646,0.937821544076488
"32","Tsukamurella","Desulfotalea",0.325228952866113,0.0911940685390867,0.020089086714153,0.0549378933082392
"33","Cohnella","Desulfotalea",0.339511047071493,0.0769119743337071,0.0377879933970622,0.139843041175465
"34","Fusibacter","Cryptobacterium",0.744680335280868,0.158542799415422,0.0288733497765598,0.156353224349448
"35","Terrabacter","Candidatus_Protochlamydia",-0.130380023138043,-0.142792255074517,0.0455690774133972,0.0240520400627949
"36","Cohnella","Candidatus_Protochlamydia",0.495223987491764,-0.133528917180025,0.0320992425031311,0.0784683896046082
"37","Alkalilactibacillus","Selenomonas",-0.383163016584159,0.3465097987109,0.0214840289268912,0.013718948987309
"38","P22-like_viruses","Selenomonas",0.911442077193069,-0.424060360371169,0.0125659456484791,0.0144703004433359
"39","Terrabacter","Selenomonas",0.380007509782685,-0.0260293815327349,0.0308028462042501,0.246696909589089
"40","Bosea","Marinomonas",-0.33574371395862,0.1964790193233,0.0398605886251445,0.0393269178556626
"41","Ranavirus","Marinomonas",0.3344593987762,-0.17627107626807,0.0108864128847421,0.0119255400271537
"42","Methylophaga","Marinomonas",-0.299007514474969,0.126038839086339,0.0060576981170697,0.00174161686573202
"43","Parachlamydia","Eggerthella",0.62089034780688,0.19191803485917,0.0420033569900509,0.099382259990195
"44","Rubrivivax","Eggerthella",0.745411118097814,0.0673972645682365,0.0119775132849905,0.399091886408581
"45","Cystobacter","Eggerthella",-0.365368208630875,0.277761127575275,0.037331195996453,0.0283648987170809
"46","Aminobacter","Eggerthella",0.73287185819264,0.07993652447341,0.0159136891946793,0.314678153731313
"47","Terrabacter","Eggerthella",0.326767540039746,0.296804561469574,0.0224626216293986,0.0142815574161136
"48","Mechercharimyces","Eggerthella",0.67978982570289,0.13301855696316,0.00866099739569279,0.0720087745746844
"49","Desulfotignum","Eggerthella",0.620654510826443,0.192153871839607,0.0388605819661274,0.0928459318189935
"50","Curtobacterium","Eggerthella",0.657275909577342,0.155532473088709,0.0127479631606216,0.0573782504804633
"51","Brevundimonas","Eggerthella",0.68414197916102,0.12866640350503,0.0144647029225577,0.111237055135009
"52","Thalassospira","Eggerthella",0.749971588357883,0.062836794308167,0.00233891394058439,0.276734939741901
"53","Terrabacter","Gloeobacter",-0.25072241022792,-0.17231775731147,0.0336564710449591,0.0282806986254027
"54","Terrabacter","Slackia",0.333908868782885,0.0186540888624052,0.0393580742838128,0.362316802224805
"55","Oscillatoria","Slackia",0.493491495143315,-0.057891114015126,0.0428246153739148,0.44725705306869
"56","Cystobacter","Rothia",0.222970618060611,-0.15655155382981,0.041466798113875,0.0341137113300488
"57","Sphingobacterium","Gluconobacter",-0.83058580923723,0.61927599702378,0.0119250336618545,0.00923463177337494
"58","Terrabacter","Gluconobacter",-0.446931391149755,-0.131907060957585,0.0230808349108456,0.0450948376232584
"59","Azospira","Ruegeria",-1.12429068117757,-0.0019114504835567,0.00123284310712618,0.977596599923377
"60","Oscillatoria","Ruegeria",-1.12549872738102,-0.135399503539422,0.04324210739383,0.438049706196798
"61","Soehngenia","Ruegeria",-1.03487783834798,-0.0913242933131526,0.00223620450831449,0.147676958769294
"62","Malonomonas","Ruegeria",-0.477351405390318,0.0623384918367278,0.0422145987538118,0.399625966103194
"63","Heliophilum","Ruegeria",-1.10085930100063,-0.160038929919812,0.0220699346798289,0.263356986637857
"64","Thermobispora","Ruegeria",-1.36803176597981,0.10713353505937,0.0147531829650855,0.474735335543091
"65","Epulopiscium","Ruegeria",-0.53436533690753,0.11935242335394,0.024323972309414,0.12596948598884
