"","inds","deps","slopes","intersects","sps","ips"
"603","Aeromicrobium","Micrococcus",-0.298575680856405,0.0851428846620551,0.0282675508294783,0.0505237811599773
"604","Methylophaga","Micrococcus",-0.268926191452979,0.0554933952586285,0.0175623471702206,0.0973274192009867
"605","Planococcus","Natronomonas",-0.236744238992045,0.076905255923502,0.0303545959746429,0.0677592162518909
"606","Candidatus_Endobugula","Natronomonas",0.280247261454662,-0.0252909891070257,0.0222346728661197,0.4704599258908
"607","Aphanothece","Halothiobacillus",0.286777493330165,-0.256407796805195,0.0093062231303907,0.0060095881144806
"608","Candidatus_Cardinium","Halothiobacillus",-0.250020225117242,0.0400146811546525,0.0424738951757853,0.150576152294673
"609","Thiomonas","Acinetobacter",2.98427933061249,-0.783002805444662,0.00742324020566987,0.015174747293518
"610","Prosthecobacter","Acinetobacter",3.00181328115919,-0.800536755991357,0.0396995789871073,0.072298766674462
"611","Sedimentibacter","Acinetobacter",3.05227009160289,-0.850993566435062,0.042789054039086,0.0571926457851895
"612","Melittangium","Acinetobacter",3.0072805727407,-0.806004047572871,0.0363800897668583,0.048834102584746
"613","Oscillatoria","Acinetobacter",2.97813576380649,-0.776859238638662,0.0454353533526565,0.140528085398435
"614","Brochothrix","Acinetobacter",2.85762546610429,-0.656348940936458,0.010524683030625,0.042368891563088
"615","Thermobispora","Acinetobacter",3.49527165231838,-1.29399512715055,0.0198818516803051,0.0271758264367778
"616","Ectothiorhodospira","Acinetobacter",3.34163510951463,-1.1403585843468,0.00328240811099933,0.000767091539421042
"617","Lysobacter","Acinetobacter",3.36370647972232,-1.16242995455449,0.00240638977732906,0.000486686763151279
"618","Flexibacter","Riemerella",-0.302469478346172,-0.161169567720757,0.0488488996833344,0.00992675270944704
"619","Thiocapsa","Riemerella",-0.32288114305652,-0.140757903010409,0.0464824649257537,0.0035126608954486
"620","Phaeovirus","Riemerella",-0.164816155919319,-0.29882289014761,0.00438681347712694,1.34673342972641e-05
"621","Malonomonas","Riemerella",-0.412624412066208,-0.0510146340007208,0.0174353553232228,0.302227494675963
"622","Saccharothrix","Riemerella",-0.361341739880762,-0.102297306186167,0.0408329230021754,0.0608023803568072
"623","Actinobaculum","Riemerella",-0.335428538676857,-0.128210507390072,0.0341879532714871,0.0115155386761653
"624","Agromyces","Riemerella",-0.403786500437113,-0.0598525456298158,0.009687113807287,0.171827845165501
"625","T7-like_viruses","Riemerella",-0.308313144597548,-0.0286244100709196,0.0391337988459187,0.525754055834194
"626","Cylindrospermopsis","Riemerella",-0.367998345933544,-0.0956407001333845,0.0460323070281597,0.101042526455088
"627","Prosthecobacter","Herbaspirillum",1.20319671953334,0.06145000547751,0.0495319790788623,0.718548864242714
"628","Lysobacter","Herbaspirillum",1.50567873458879,-0.241032009577938,0.0159636080414405,0.128929130590074
"629","Soehngenia","Alcaligenes",-0.162361347830422,0.0714567810589147,0.0496575200398787,0.0516350911527808
"630","Bosea","Thiobacillus",0.169956736581502,0.018832946586296,0.0470664163109157,0.234466174689107
"631","Sedimentibacter","Thiobacillus",-0.361850438688616,-0.0339185651837258,0.0264095580316622,0.431054280262089
"632","Thermobispora","Thiobacillus",-0.388234154261984,-0.0075348496103586,0.049086512636787,0.90072768419642
"633","Ectothiorhodospira","Thiobacillus",-0.37059765085965,-0.025171353012692,0.0434893389347304,0.587687971849245
"634","Agromyces","Thiobacillus",-0.251923149482452,0.0909675129936545,0.0235098565114966,0.0276373161281599
"635","Lysobacter","Thiobacillus",-0.383087416042017,-0.0126815878303247,0.0229259827001345,0.758436294678649
"636","Prosthecobacter","Phenylobacterium",-0.363882315978598,0.0150470544792477,0.0192122110814385,0.712277855060985
"637","Sedimentibacter","Phenylobacterium",-0.354125980079745,0.005290718580395,0.0443413948417084,0.91040787860525
"638","Ectothiorhodospira","Phenylobacterium",-0.376402219606123,0.0275669581067725,0.0426011124453371,0.557244212200102
"639","Gallibacterium","Sphaerobacter",0.603367836768378,-0.0447603498683878,0.0175377142210819,0.503990209639765
